MNXM560	3alpha,7alpha,24-trihydroxy-5beta-cholestan-26-oyl-CoA	M_thcholoylcoa_x	C48H76N7O20P3S	1196.14	-4	chebi:1701;chebi:20225;chebi:27403;deprecated:MNXM91981;hmdb:HMDB12456;kegg:C05448;lipidmaps:LMFA07050196;lipidmaps:LMFA07050203;seed:cpd03231
MNXM5607	(8Z,11Z,14Z)-eicosatrienoate	M_CE2516_c;M_CE2516_r	C20H33O2	305.4754	-1	chebi:43587;chebi:53486;chebi:71589;bigg:CE2516;bigg:M_CE2516;deprecated:MNXM489474;hmdb:HMDB02925;hmdb:HMDB06735;kegg:C03242;lipidmaps:LMFA01030158;metacyc:CPD-8120;seed:cpd02077;slm:000000928
MNXM561	ADP-alpha-D-glucose	M_adpglc_c	C16H23N5O15P2	587.3269	-2	chebi:13230;chebi:15751;chebi:20846;chebi:2349;chebi:40615;chebi:57498;bigg:M_adpglc;bigg:adpglc;deprecated:MNXM90121;hmdb:HMDB06557;hmdb:HMDB12186;hmdb:HMDB62621;kegg:C00498;kegg:G11109;metacyc:ADP-D-GLUCOSE;sabiork:3922;seed:cpd00387
MNXM5618	alpha-N-acetylneuraminosyl-(2->8)-alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acylsphing-4-enine	M_gt1a_cho_c;M_gt1a_cho_e;M_gt1a_cho_g	C78H127N5O47R		-3	chebi:21171;chebi:27691;chebi:5231;chebi:78447;bigg:M_gt1a_cho;bigg:gt1a_cho;deprecated:MNXM55694;deprecated:MNXM92364;kegg:C06138;kegg:G00112;lipidmaps:LMSP0601AW00;metacyc:Ganglioside-GT1a;seed:cpd03658;slm:000389695
MNXM563	formyl-CoA	M_forcoa_c;M_forcoa_x	C22H32N7O17P3S	791.515	-4	chebi:14282;chebi:15522;chebi:24092;chebi:49609;chebi:5150;chebi:57376;bigg:M_forcoa;bigg:forcoa;deprecated:MNXM53800;deprecated:MNXM8614;deprecated:MNXM90237;deprecated:MNXM91197;deprecated:MNXM97167;hmdb:HMDB03419;hmdb:HMDB06490;kegg:C00798;metacyc:FORMYL-COA;reactome:389578;sabiork:2158;seed:cpd00592
MNXM56351	hexadecenal	M_HC02228_c				chebi:24547;chebi:5698;bigg:HC02228;bigg:M_HC02228;bigg:M_hxdceal;bigg:hxdceal;deprecated:MNXM149061;hmdb:HMDB60482;kegg:C06123;seed:cpd03650
MNXM564	myristoyl-[acyl-carrier protein]	M_myrsACP_c;M_myrsACP_m	C14H27OSR		0	chebi:50651;chebi:7059;chebi:9476;deprecated:MNXM5224;kegg:C05761;metacyc:Myristoyl-ACPs;sabiork:8121;seed:cpd11466
MNXM565	N(6)-(1,2-dicarboxylatoethyl)-AMP(4-)	M_dcamp_c	C14H14N5O11P	459.2638	-4	chebi:12656;chebi:12657;chebi:15919;chebi:21857;chebi:22262;chebi:39869;chebi:57567;chebi:7405;bigg:M_dcamp;bigg:dcamp;deprecated:MNXM491082;deprecated:MNXM62999;hmdb:HMDB00536;hmdb:HMDB01332;hmdb:HMDB11633;hmdb:HMDB59653;kegg:C03794;sabiork:1886
MNXM56612	homocarnosine	M_HC00576_c	C10H16N4O3	240.259	0	chebi:24607;chebi:28050;chebi:5750;bigg:HC00576;bigg:M_HC00576;bigg:M_hcarn;bigg:hcarn;deprecated:MNXM6290;hmdb:HMDB00745;kegg:C00884;metacyc:CPD-12185;sabiork:5297;seed:cpd00657
MNXM5663	alpha-maltotetraose	M_maltttr_c;M_maltttr_e	C24H42O21	666.5777	0	chebi:25145;chebi:28460;chebi:44299;chebi:61988;chebi:62974;chebi:6671;bigg:M_maltttr;bigg:maltttr;deprecated:MNXM61036;deprecated:MNXM8384;hmdb:HMDB01296;kegg:C02013;kegg:G00459;metacyc:CPD-13205;metacyc:CPD0-2595;metacyc:MALTOTETRAOSE;sabiork:5941;sabiork:5966;seed:cpd01376;seed:cpd01399
MNXM567	(R)-5-phosphomevalonate	M_5pmev_c	C6H10O7P	225.1148	-3	chebi:10990;chebi:10991;chebi:17436;chebi:18675;chebi:333;chebi:58146;bigg:5pmev;bigg:M_5pmev;deprecated:MNXM90786;hmdb:HMDB01343;kegg:C01107;lipidmaps:LMFA01050415;metacyc:CPD-499;sabiork:5389;seed:cpd00812
MNXM569	2-methylbutanoyl-CoA	M_2mbcoa_m	C26H40N7O17P3S	847.621	-4	chebi:11616;chebi:1201;chebi:15477;chebi:19693;chebi:57336;bigg:2mbcoa;bigg:M_2mbcoa;deprecated:MNXM35281;deprecated:MNXM90170;deprecated:MNXM90316;hmdb:HMDB01041;hmdb:HMDB02021;hmdb:HMDB02191;hmdb:HMDB02253;kegg:C01033;lipidmaps:LMFA07050190;metacyc:2-METHYL-BUTYRYL-COA;reactome:70718;sabiork:2221;seed:cpd00760
MNXM57	glutathione	M_gthrd_c;M_gthrd_m	C10H16N3O6S	306.316	-1	chebi:12402;chebi:14327;chebi:16856;chebi:24334;chebi:42873;chebi:43049;chebi:5437;chebi:57925;bigg:M_gthrd;bigg:gthrd;deprecated:MNXM145523;deprecated:MNXM89647;hmdb:HMDB00125;hmdb:HMDB01463;hmdb:HMDB06960;hmdb:HMDB62697;kegg:C00051;kegg:D00014;metacyc:GLUTATHIONE;reactome:1247892;reactome:1500783;reactome:158543;reactome:1655887;reactome:29450;sabiork:1926;seed:cpd00042
MNXM57006	hypothiocyanous acid	M_CE2011_c;M_CE2011_e;M_CE2011_l;M_CE2011_m;M_CE2011_n	CHNOS	75.09	0	chebi:133907;bigg:CE2011;bigg:M_CE2011;hmdb:HMDB12974
MNXM5702	1D-myo-inositol 1,3-biphosphate	M_mi13p_c	C6H10O12P2	336.0861	-4	chebi:12893;chebi:18225;chebi:19191;chebi:4275;chebi:43416;chebi:83242;deprecated:MNXM468449;deprecated:MNXM93487;hmdb:HMDB06234;kegg:C04062;metacyc:D-MYO-INOSITOL-13-BISPHOSPHATE;reactome:1629769;sabiork:7049;seed:cpd02512
MNXM5718	digalactosylceramide sulfate	M_digalsgalside_cho_c;M_digalsgalside_cho_e;M_digalsgalside_cho_g	C31H51NO16SR		-1	chebi:23718;chebi:28848;chebi:4541;bigg:M_digalsgalside_cho;bigg:digalsgalside_cho;deprecated:MNXM92276;deprecated:MNXM93346;kegg:C06127;kegg:G10524;metacyc:Digalactosylceramide-sulfate;seed:cpd12831
MNXM572	dUDP	M_dudp_c;M_dudp_n	C9H11N2O11P2	385.1396	-3	chebi:10531;chebi:19262;chebi:28850;chebi:60471;bigg:M_dudp;bigg:dudp;deprecated:MNXM90626;hmdb:HMDB01000;kegg:C01346;metacyc:DUDP;sabiork:1714;seed:cpd00978
MNXM5727	dopaminoquinone	M_CE5276_c;M_CE5276_l;M_CE5276_x	C8H10NO2	152.17	1	chebi:74684;bigg:CE5276;bigg:M_CE5276;hmdb:HMDB12219;kegg:C17755;metacyc:CPD-8851;sabiork:26804;seed:cpd17852
MNXM574	5alpha-cholesta-8,24-dien-3beta-ol	M_zymst_c;M_zymst_e	C27H44O	384.6377	0	chebi:10131;chebi:12172;chebi:18252;chebi:20646;chebi:27370;bigg:M_zymst;bigg:zymst;kegg:C05437;lipidmaps:LMST01010066;metacyc:ZYMOSTEROL;sabiork:7910;seed:cpd03221;slm:000000319
MNXM5749	ferricytochrome	M_ficytc_m				chebi:14235;chebi:14239;chebi:14240;chebi:14245;chebi:15719;chebi:15991;chebi:16951;chebi:5021;chebi:5026;chebi:5028;bigg:M_ficytC;bigg:M_ficytc;bigg:M_ficytcc;bigg:M_ficytcc553;bigg:ficytC;bigg:ficytc;bigg:ficytcc;bigg:ficytcc553;deprecated:MNXM114072;deprecated:MNXM11553;deprecated:MNXM12546;deprecated:MNXM164769;deprecated:MNXM89738;deprecated:MNXM91192;deprecated:MNXM91587;deprecated:MNXM96468;deprecated:MNXM96581;deprecated:MNXM96638;kegg:C00125;kegg:C00923;kegg:C01070;metacyc:Oxidized-cytochromes-c553;sabiork:1937;seed:cpd00109;seed:cpd19010;seed:cpd27756
MNXM575	2-oxoglutaramate	M_HC00591_c;M_HC00591_m	C5H6NO4	144.106	-1	chebi:11637;chebi:1252;chebi:16769;chebi:19746;chebi:19747;chebi:30882;bigg:HC00591;bigg:M_HC00591;deprecated:MNXM480328;deprecated:MNXM90171;hmdb:HMDB01552;kegg:C00940;metacyc:2-KETO-GLUTARAMATE;reactome:893598;sabiork:2193;seed:cpd00695
MNXM576	3-hydroxy-L-kynurenine zwitterion	M_hLkynr_c	C10H12N2O4	224.2133	0	chebi:11823;chebi:1530;chebi:17380;chebi:20055;chebi:58125;bigg:M_hLkynr;bigg:hLkynr;deprecated:MNXM90026;hmdb:HMDB11631;kegg:C03227;metacyc:3-HYDROXY-L-KYNURENINE;reactome:34351;sabiork:6493;seed:cpd02065
MNXM5779	7dhf	M_7dhf_c;M_7dhf_e;M_7dhf_l;M_7dhf_m	C49H55N13O24		-8	bigg:7dhf;bigg:M_7dhf
MNXM5780	7thf	M_7thf_c;M_7thf_e;M_7thf_l;M_7thf_m	C49H57N13O24		-8	bigg:7thf;bigg:M_7thf
MNXM57844	N-isobutyrylglycinate	M_CE4969_m	C6H10NO3	144.149	-1	chebi:133610;chebi:70979;bigg:CE4969;bigg:M_CE4969;hmdb:HMDB00730
MNXM57907	deoxycholate	M_dchac_c;M_dchac_e;M_dchac_r	C24H39O4	391.5646	-1	chebi:1687;chebi:23614;chebi:23616;chebi:28834;chebi:42317;bigg:M_dchac;bigg:dchac;hmdb:HMDB00626;kegg:C04483;kegg:D10781;lipidmaps:LMST04010040;metacyc:DEOXYCHOLATE;sabiork:7345;seed:cpd02733;slm:000485699
MNXM58	sulfate	M_so4_c;M_so4_e	O4S	96.064	-2	chebi:15135;chebi:16189;chebi:26836;chebi:29199;chebi:45687;chebi:45693;chebi:45696;chebi:9335;bigg:M_so4;bigg:so4;deprecated:MNXM109097;deprecated:MNXM145528;deprecated:MNXM526178;deprecated:MNXM89599;hmdb:HMDB01448;kegg:C00059;kegg:D05963;metacyc:HSO4;metacyc:SULFATE;reactome:1606845;reactome:1609649;reactome:1614584;reactome:174375;reactome:427648;sabiork:1759;seed:cpd00048;seed:cpd29301
MNXM580	(2E)-decenoyl-CoA	M_dc2coa_x	C31H48N7O17P3S	915.738	-4	chebi:10723;chebi:61406;bigg:M_dc2coa;bigg:dc2coa;deprecated:MNXM27531;deprecated:MNXM89842;deprecated:MNXM90893;hmdb:HMDB03948;kegg:C05275;lipidmaps:LMFA07050023;lipidmaps:LMFA07050175;lipidmaps:LMFA07050391;metacyc:T2-DECENOYL-COA;reactome:77343;sabiork:2752;seed:cpd03129;slm:000000907
MNXM58018	isomaltose	M_HC00229_e	C12H22O11	342.2965	0	chebi:24901;chebi:28189;chebi:6026;bigg:HC00229;bigg:M_HC00229;bigg:M_isomal;bigg:isomal;hmdb:HMDB02923;kegg:C00252;kegg:G01318;metacyc:Isomaltose;reactome:5659875;sabiork:1993;seed:cpd00217
MNXM581	(2E)-hexadecenoyl-CoA	M_hdd2coa_x	C37H60N7O17P3S	999.897	-4	chebi:10728;chebi:27047;chebi:28935;chebi:61526;bigg:M_hdd2coa;bigg:hdd2coa;deprecated:MNXM23385;deprecated:MNXM90115;deprecated:MNXM90431;deprecated:MNXM90581;hmdb:HMDB03945;hmdb:HMDB06533;kegg:C05272;lipidmaps:LMFA07050020;lipidmaps:LMFA07050144;metacyc:CPD0-2117;reactome:77284;sabiork:2749;seed:cpd03126;slm:000000444
MNXM58163	Isoputreanine	M_CE1941_c	C7H17N2O2		1	bigg:CE1941;bigg:M_CE1941;hmdb:HMDB06009
MNXM58377	13 cis retn	M_13_cis_retn_c;M_13_cis_retn_n;M_13_cis_retn_r	C20H27O2		-1	bigg:13_cis_retn;bigg:M_13_cis_retn
MNXM58397	N-isovalerylglycinate	M_CE4968_m	C7H12NO3	158.1756	-1	chebi:133611;chebi:70984;bigg:CE4968;bigg:M_CE4968;hmdb:HMDB00678;sabiork:28193
MNXM584	allantoate	M_alltt_c;M_alltt_e	C4H7N4O4	175.1233	-1	chebi:13760;chebi:17536;chebi:22352;chebi:22353;chebi:2593;chebi:30837;bigg:M_alltt;bigg:alltt;hmdb:HMDB01209;kegg:C00499;metacyc:ALLANTOATE;sabiork:1873;seed:cpd00388
MNXM5842	N-glycoloylneuraminate	M_HC01115_c	C11H18NO10	324.2619	-1	chebi:21729;chebi:29025;chebi:7286;bigg:HC01115;bigg:M_HC01115;hmdb:HMDB00833;hmdb:HMDB62502;kegg:C03410;metacyc:CPD-273;sabiork:6609;seed:cpd02155
MNXM585	an alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11)-N-acylsphing-4-enine	M_thcrm_cho_c;M_thcrm_cho_g	C37H66NO18R		0	chebi:12310;chebi:12948;chebi:14310;chebi:16839;chebi:18313;chebi:20962;chebi:20969;chebi:27113;chebi:4148;chebi:88154;chebi:9719;bigg:M_thcrm_cho;bigg:thcrm_cho;deprecated:MNXM54788;deprecated:MNXM91026;kegg:C04737;kegg:G00093;lipidmaps:LMSP0502AA00;metacyc:D-GALACTOSYL-14-D-GALACTOSYL-14-D-;sabiork:7529;seed:cpd02885;slm:000489929
MNXM5851	Nrvnccoa	M_nrvnccoa_c;M_nrvnccoa_m;M_nrvnccoa_x	C45H76N7O17P3S		-4	bigg:M_nrvnccoa;bigg:nrvnccoa
MNXM587	guanidinoacetate	M_gudac_c	C3H7N3O2	117.1066	0	chebi:131444;chebi:14369;chebi:16344;chebi:24438;chebi:24440;chebi:44474;chebi:5560;chebi:57742;chebi:86649;deprecated:MNXM90166;deprecated:MNXM96488;hmdb:HMDB00128;kegg:C00581;metacyc:GUANIDOACETIC_ACID;reactome:113543;reactome:30401;sabiork:2105;seed:cpd00451
MNXM589	leukotriene C4	M_leuktrC4_c;M_leuktrC4_e;M_leuktrC4_r	C30H45N3O9S	623.759	-2	chebi:14504;chebi:16978;chebi:25025;chebi:57973;chebi:6422;bigg:M_leuktrC4;bigg:leuktrC4;deprecated:MNXM89853;hmdb:HMDB01198;hmdb:HMDB06015;kegg:C02166;lipidmaps:LMFA03020003;metacyc:LEUKOTRIENE-C4;reactome:266013;reactome:266066;sabiork:6045;seed:cpd01465;slm:000000887
MNXM59041	keto-L-sorbose	M_srb__L_c;M_srb__L_e	C6H12O6	180.1559	0	chebi:13172;chebi:17266;chebi:21395;bigg:M_srb__L;bigg:srb__L;deprecated:MNXM149101;deprecated:MNXM157065;hmdb:HMDB01266;kegg:C00247;metacyc:CPD-15616;metacyc:L-sorbose;sabiork:1509;seed:cpd00212
MNXM5912	Pseudoecgonine	M_pecgon_r	C9H15NO3	185.2203	0	chebi:32072;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9a85bfde-8c31-49f2-8ce4-2d928687e6d5;hmdb:HMDB06348;kegg:C12449;seed:cpd09200
MNXM59130	Kinetensin 1-7	M_CE5788_c;M_CE5788_e	C41H67N15O9		2	bigg:CE5788;bigg:M_CE5788;hmdb:HMDB12984
MNXM59131	Kinetensin 1-8	M_CE5789_c;M_CE5789_e	C50H76N16O10		2	bigg:CE5789;bigg:M_CE5789;hmdb:HMDB12985
MNXM59386	L-fucopyranose 1-phosphate	M_fuc1p__L_c	C6H11O8P	242.1216	-2	chebi:12212;chebi:21294;chebi:28319;chebi:6218;bigg:M_fuc1p__L;bigg:fuc1p__L;deprecated:MNXM512150;deprecated:MNXM91625;hmdb:HMDB01265;kegg:C02985;sabiork:1605;seed:cpd01912
MNXM594	3-sulfopyruvate	M_3spyr_c;M_3spyr_m	C3H2O6S	166.11	-2	chebi:11891;chebi:1669;chebi:16894;chebi:45736;chebi:57940;bigg:3spyr;bigg:M_3spyr;hmdb:HMDB04045;hmdb:HMDB60174;kegg:C05528;metacyc:CPD-380;sabiork:2800;seed:cpd03285
MNXM59433	L-homocysteine thiolactone	M_CE1401_c	C4H8NOS	118.177	1	chebi:60315;bigg:CE1401;bigg:M_CE1401;deprecated:MNXM56618;hmdb:HMDB02287;sabiork:27984
MNXM5944	Tetpent6coa	M_tetpent6coa_c;M_tetpent6coa_m;M_tetpent6coa_x	C45H68N7O17P3S		-4	bigg:M_tetpent6coa;bigg:tetpent6coa
MNXM5945	Tettet6coa	M_tettet6coa_c;M_tettet6coa_m;M_tettet6coa_x	C45H70N7O17P3S		-4	bigg:M_tettet6coa;bigg:tettet6coa
MNXM59473	L-Lyxonate	M_lyxnt_c	C5H9O6	165.1219	-1	chebi:6268;deprecated:MNXM8824;hmdb:HMDB59750;hmdb:HMDB60255;kegg:C05412;metacyc:CPD0-1198;seed:cpd03204
MNXM595	7alpha-hydroxycholest-4-en-3-one	M_xol7aone_c;M_xol7aone_r	C27H44O2	400.6371	0	chebi:12262;chebi:17899;chebi:20800;chebi:2292;chebi:58317;deprecated:MNXM90005;hmdb:HMDB01331;hmdb:HMDB01993;kegg:C05455;lipidmaps:LMST04030123;metacyc:CPD-1087;reactome:192136;sabiork:7927;seed:cpd03238;slm:000485649
MNXM59594	L-xylulose 1-phosphate	M_xu1p__D_c	C5H9O8P	228.095	-2	chebi:21426;chebi:28566;chebi:6327;bigg:M_xu1p__D;bigg:xu1p__D;deprecated:MNXM6312;deprecated:MNXM92438;kegg:C06441;metacyc:CPD0-1115;seed:cpd03861
MNXM59674	beta-D-3-sulfogalactosyl-(1->4)-beta-D-glucosyl-(11')-N-acylsphing-4-enine	M_digalsgalside_hs_c;M_digalsgalside_hs_e;M_digalsgalside_hs_g	C31H55NO16SR		-1	chebi:25007;chebi:37986;chebi:6355;chebi:78426;bigg:C03405;bigg:M_C03405;deprecated:MNXM82295;deprecated:MNXM95180;deprecated:MNXM95181;kegg:C03405;kegg:G10258;lipidmaps:LMSP0602AA00;seed:cpd12314
MNXM597	D-xylulose	M_xylu__D_c	C5H10O5	150.1299	0	chebi:13035;chebi:17140;chebi:21120;chebi:4268;chebi:46514;bigg:M_xylu__D;bigg:xylu__D;hmdb:HMDB00654;hmdb:HMDB01644;kegg:C00310;metacyc:D-XYLULOSE;reactome:5661281;sabiork:1504;seed:cpd00259
MNXM5989	xanthurenic acid	M_C02470_c;M_C02470_e;M_C02470_m	C10H6NO4	204.1595	-1	chebi:10072;chebi:71201;bigg:C02470;bigg:M_C02470;deprecated:MNXM92718;hmdb:HMDB00881;kegg:C02470;metacyc:XANTHURENATE;seed:cpd01625
MNXM59982	(5S,12R)-dihydroxy-(6Z,8E,10E,14Z)-eicosapentaenoate	M_CE7083_c;M_CE7083_r	C20H29O4	333.4424	-1	chebi:133302;chebi:88493;bigg:CE7083;bigg:M_CE7083;hmdb:HMDB05073;lipidmaps:LMFA03020010
MNXM59983	Leukotriene C5	M_CE7086_c	C30H43N3O9S		-2	bigg:CE7086;bigg:M_CE7086;hmdb:HMDB12993
MNXM59985	Leukotriene D5	M_CE7087_c	C25H37N2O6S		-1	bigg:CE7087;bigg:M_CE7087;hmdb:HMDB12994;lipidmaps:LMFA03020073
MNXM59988	leukotriene F4	M_leuktrF4_c;M_leuktrF4_e	C28H42N2O8S	566.708	-2	chebi:133618;chebi:25028;chebi:27491;chebi:6425;deprecated:MNXM7490;hmdb:HMDB04414;hmdb:HMDB05075;hmdb:HMDB06465;hmdb:HMDB62488;kegg:C06462;lipidmaps:LMFA03020009;lipidmaps:LMFA03020076;seed:cpd03878
MNXM6	NADPH	M_nadph_c;M_nadph_m;M_nadph_r;M_nadph_x	C21H26N7O17P3	741.3913	-4	chebi:13399;chebi:13400;chebi:16474;chebi:21904;chebi:44286;chebi:57783;chebi:7425;bigg:M_nadph;bigg:nadph;deprecated:MNXM64104;deprecated:MNXM89556;deprecated:MNXM89561;hmdb:HMDB00221;hmdb:HMDB00799;hmdb:HMDB06341;kegg:C00005;metacyc:NADPH;reactome:113600;reactome:113601;reactome:113602;reactome:194725;reactome:2000347;reactome:29364;reactome:351627;reactome:5623644;reactome:6790135;sabiork:1262;seed:cpd00005
MNXM60	hydrogencarbonate	M_hco3_c;M_hco3_m;M_hco3_n	CHO3	61.0174	-1	chebi:13351;chebi:13363;chebi:17544;chebi:22863;chebi:23017;chebi:23744;chebi:28976;chebi:29201;chebi:3401;chebi:40961;chebi:41605;chebi:41609;chebi:5589;bigg:M_hco3;bigg:hco3;deprecated:MNXM1478;deprecated:MNXM89579;hmdb:HMDB00595;kegg:C00288;metacyc:HCO3;reactome:111627;reactome:29896;reactome:425425;sabiork:1916;sabiork:2275;seed:cpd00242
MNXM600	N(1)-acetylspermine	M_N1sprm_c	C12H31N4O	247.3991	3	chebi:12626;chebi:17312;chebi:21799;chebi:58101;chebi:7357;bigg:M_N1sprm;bigg:N1sprm;deprecated:MNXM89923;hmdb:HMDB01186;hmdb:HMDB62644;kegg:C02567;metacyc:N1-ACETYLSPERMINE;reactome:141323;reactome:353575;sabiork:6265;seed:cpd01680
MNXM6005	secalciferol	M_2425dhvitd3_c;M_2425dhvitd3_e;M_2425dhvitd3_m	C27H44O3	416.6365	0	chebi:19806;chebi:28818;chebi:47128;chebi:9072;deprecated:MNXM21704;hmdb:HMDB60508;kegg:C07712;kegg:D00628;metacyc:CPD-13032;sabiork:9816;seed:cpd04848
MNXM6013	G3m8masn	M_g3m8masn_g;M_g3m8masn_r	C88H147N2O70X		0	bigg:M_g3m8masn;bigg:g3m8masn
MNXM6014	M2mn	M_m2mn_c;M_m2mn_l	C26H45NO21		0	bigg:M_m2mn;bigg:m2mn;deprecated:MNXM31410;hmdb:HMDB06537
MNXM6015	M8masn	M_m8masn_g;M_m8masn_r	C70H117N2O55X		0	bigg:M_m8masn;bigg:m8masn
MNXM60228	Lipoyllysine	M_CE2102_c	C14H26N2O3S2		0	bigg:CE2102;bigg:M_CE2102;hmdb:HMDB12996
MNXM603	tyramine	M_tym_c	C8H12NO	138.1864	1	chebi:15276;chebi:15760;chebi:27174;chebi:327995;chebi:9799;bigg:M_tym;bigg:tym;deprecated:MNXM90576;hmdb:HMDB00306;hmdb:HMDB62629;kegg:C00483;metacyc:TYRAMINE;reactome:500606;reactome:5696181;sabiork:5113;seed:cpd00374
MNXM604	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oic acid	M_thcholstoic_m;M_thcholstoic_r;M_thcholstoic_x	C27H45O5	449.6437	-1	chebi:11897;chebi:11898;chebi:1698;chebi:18402;chebi:20219;chebi:20220;chebi:29092;chebi:85674;deprecated:MNXM506972;deprecated:MNXM89931;hmdb:HMDB00601;lipidmaps:LMST04030001;reactome:192013;reactome:192161
MNXM6048	11,12-epoxy-(5Z,8Z,14Z)-eicosatrienoate	M_C14770_c;M_C14770_r	C20H31O3	319.4589	-1	chebi:34130;chebi:63967;chebi:76625;bigg:C14770;bigg:M_C14770;deprecated:MNXM91835;kegg:C14770;lipidmaps:LMFA03080004;seed:cpd10467;slm:000389384
MNXM6053	14,15-epoxy-(5Z,8Z,11Z)-eicosatrienoate	M_C14771_c;M_C14771_r	C20H31O3	319.4589	-1	chebi:34157;chebi:84024;bigg:C14771;bigg:M_C14771;deprecated:MNXM468383;deprecated:MNXM91844;hmdb:HMDB04264;hmdb:HMDB11138;kegg:C14771;lipidmaps:LMFA03080005;seed:cpd10468
MNXM6054	Estriolglc	M_estriolglc_c;M_estriolglc_e;M_estriolglc_r	C24H32O9		0	bigg:M_estriolglc;bigg:estriolglc
MNXM607	(2S)-2-[5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamido]succinate	M_25aics_c	C13H15N4O12P	450.2538	-4	chebi:11028;chebi:18319;chebi:18965;chebi:572;chebi:58443;chebi:78110;bigg:25aics;bigg:M_25aics;deprecated:MNXM89899;hmdb:HMDB00797;hmdb:HMDB06274;kegg:C04823;metacyc:P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE;reactome:111399;sabiork:1893;seed:cpd19032
MNXM608	(R)-methylmalonyl-CoA	M_mmcoa__R_m	C25H35N7O19P3S	862.57	-5	chebi:10976;chebi:15465;chebi:18654;chebi:313;chebi:57326;bigg:M_mmcoa__R;bigg:mmcoa__R;deprecated:MNXM80532;deprecated:MNXM90041;deprecated:MNXM91220;deprecated:MNXM97179;hmdb:HMDB02255;kegg:C01213;lipidmaps:LMFA07050152;metacyc:METHYL-MALONYL-COA;reactome:71009;sabiork:2266;seed:cpd00891;seed:cpd29702
MNXM609	2-methylbut-2-enoyl-CoA	M_2mb2coa_m	C26H38N7O17P3S	845.605	-4	chebi:10949;chebi:11614;chebi:11619;chebi:1199;chebi:1204;chebi:15478;chebi:19691;chebi:19697;chebi:57260;chebi:57337;bigg:2mb2coa;bigg:M_2mb2coa;deprecated:MNXM90747;deprecated:MNXM96495;hmdb:HMDB00993;hmdb:HMDB02054;hmdb:HMDB02371;hmdb:HMDB06871;hmdb:HMDB62753;kegg:C03345;lipidmaps:LMFA07050191;lipidmaps:LMFA07050374;metacyc:CPD-1083;reactome:70799;sabiork:6567;seed:cpd02125;seed:cpd29594
MNXM6098	Ahandrostanglc	M_ahandrostanglc_c;M_ahandrostanglc_e;M_ahandrostanglc_r	C25H38O8		0	bigg:M_ahandrostanglc;bigg:ahandrostanglc
MNXM61	L-methionine	M_met__L_c;M_met__L_e;M_met__L_m	C5H11NO2S	149.211	0	chebi:13141;chebi:14590;chebi:16643;chebi:16811;chebi:21360;chebi:25229;chebi:32631;chebi:32632;chebi:32644;chebi:32646;chebi:43990;chebi:57844;chebi:6271;chebi:64558;chebi:6829;bigg:M_met__L;bigg:met__L;deprecated:MNXM96432;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/44a61812-39ff-48f9-bf09-8398e8723d5e;hmdb:HMDB00696;kegg:C00073;kegg:C01733;kegg:D00019;kegg:D04983;metacyc:MET;reactome:1130765;reactome:174390;reactome:379705;sabiork:2315;sabiork:77;seed:cpd00060;seed:cpd30746
MNXM610	26-hydroxycholesterol	M_xol27oh_m;M_xol27oh_r	C27H46O2	402.6529	0	chebi:11665;chebi:1311;chebi:17703;chebi:19816;deprecated:MNXM145679;deprecated:MNXM35779;deprecated:MNXM89915;hmdb:HMDB02103;hmdb:HMDB62328;kegg:C15610;lipidmaps:LMST01010057;reactome:176617;reactome:193804;reactome:193846;seed:cpd03781;slm:000399828
MNXM6100	Dmnoncoa	M_dmnoncoa_c;M_dmnoncoa_m;M_dmnoncoa_x	C32H52N7O17P3S		-4	bigg:M_dmnoncoa;bigg:dmnoncoa
MNXM61004	malonaldehyde	M_CE0737_c	C3H3O2	71.0553	-1	chebi:43895;chebi:566274;bigg:CE0737;bigg:M_CE0737;hmdb:HMDB06112;kegg:C19440;reactome:2161562;sabiork:21382;seed:cpd20696
MNXM61023	Maltodecaose	M_CE2839_c;M_CE2839_e	C60H102O51		0	bigg:CE2839;bigg:M_CE2839;hmdb:HMDB12999
MNXM61025	maltoheptaose	M_malthp_c;M_malthp_e	C42H72O36	1152.9995	0	chebi:62010;bigg:M_malthp;bigg:malthp;deprecated:MNXM12185;deprecated:MNXM3653;deprecated:MNXM61026;hmdb:HMDB13000;kegg:G00689;metacyc:CPD0-1133;sabiork:23092;seed:cpd15494
MNXM61028	maltohexaose	M_malthx_c;M_malthx_e	C36H62O31	990.8589	0	chebi:25141;chebi:27445;chebi:6667;bigg:M_malthx;bigg:malthx;deprecated:MNXM1571;hmdb:HMDB12253;kegg:C01936;kegg:G00755;metacyc:MALTOHEXAOSE;sabiork:5897;seed:cpd01329
MNXM61030	Maltononaose	M_CE2838_c;M_CE2838_e	C54H92O46		0	bigg:CE2838;bigg:M_CE2838;hmdb:HMDB13001
